"palavra","tipo"
"astrológica","AJ"
"astrológicas","AJ"
"astrológico","AJ"
"astrológicos","AJ"
"astronauta","SU"
"astronave","SU"
"astronomia","SU"
"astronomicamente","AV"
"astronáutica","AJSU"
"astronáuticas","AJ"
"astronáutico","AJ"
"astronáuticos","AJ"
"astronômica","AJ"
"astronômicas","AJ"
"astronômico","AJ"
"astronômicos","AJ"
"astrólogo","SU"
"astrônomo","SU"
"astuciosa","AJ"
"astuciosamente","AV"
"astuciosas","AJ"
"astucioso","AJ"
"astuciosos","AJ"
"astuta","AJ"
"astutas","AJ"
"astuto","AJ"
"astutos","AJ"
"astúcia","SU"
"atabalhoada","AJ"
"atabalhoadamente","AV"
"atabalhoadas","AJ"
"atabalhoado","AJ"
"atabalhoados","AJ"
"atacada","AJ"
"atacadas","AJ"
"atacadista","SU"
"atacado","AJ"
"atacador","SU"
"atacadora","SU"
"atacadoras","SU"
"atacadores","SU"
"atacados","AJ"
"atacante","SU"
"atada","AJ"
"atadas","AJ"
"atado","AJ"
"atados","AJ"
"atadura","SU"
"atalaia","SU"
"atalho","SU"
"atarefada","AJ"
"atarefadas","AJ"
"atarefado","AJ"
"atarefados","AJ"
"atarefamento","SU"
"atarraxada","AJ"
"atarraxadas","AJ"
"atarraxado","AJ"
"atarraxados","AJ"
"ataviada","AJ"
"ataviadas","AJ"
"ataviado","AJ"
"ataviados","AJ"
"atavio","SU"
"atavismo","SU"
"ataúde","SU"
"ateliê","SU"
"atenciosa","AJ"
"atenciosas","AJ"
"atencioso","AJ"
"atenciosos","AJ"
"atendida","AJ"
"atendidas","AJ"
"atendido","AJ"
"atendidos","AJ"
"atendimento","SU"
"ateneu","SU"
"ateniense","AJ"
"atenta","SU"
"atentado","SU"
"atentas","SU"
"atentatória","AJ"
"atentatórias","AJ"
"atentatório","AJ"
"atentatórios","AJ"
"atento","SU"
"atentos","SU"
"atenuada","AJ"
"atenuadas","AJ"
"atenuado","AJ"
"atenuados","AJ"
"atenuante","SU"
"atenuação","SU"
"atenuações","SU"
"atenção","SU"
"atenções","SU"
"aterrada","AJ"
"aterradas","AJ"
"aterrado","AJ"
"aterrador","SU"
"aterradora","SU"
"aterradoras","SU"
"aterradores","SU"
"aterrados","AJ"
"aterro","SU"
"aterrorizada","AJ"
"aterrorizadas","AJ"
"aterrorizado","AJ"
"aterrorizados","AJ"
"atestada","AJ"
"atestadas","AJ"
"atestado","AJ"
"atestados","AJ"
"ateu","AJSU"
"ateus","AJ"
"ateísmo","SU"
"ateísta","SU"
"atingida","AJ"
"atingidas","AJ"
"atingido","AJ"
"atingidos","AJ"
"atingíveis","AJ"
"atingível","AJ"
"atirada","AJ"
"atiradas","AJ"
"atiradeira","SU"
"atirado","AJ"
"atirador","SU"
"atiradora","SU"
"atiradoras","SU"
"atiradores","SU"
"atirados","AJ"
"atitude","SU"
"ativa","AJ"
"ativada","AJ"
"ativadas","AJ"
"ativado","AJ"
"ativados","AJ"
"ativamente","AV"
"ativas","AJ"
"ativação","SU"
"ativações","SU"
"atividade","SU"
"ativismo","SU"
"ativista","SU"
"ativo","AJ"
"ativos","AJ"
"ativíssima","AJ"
"ativíssimas","AJ"
"ativíssimo","AJ"
"ativíssimos","AJ"
"atlante","AJ"
"atlas","SU"
"atleta","SU"
"atletismo","SU"
"atlântica","AJ"
"atlânticas","AJ"
"atlântico","AJ"
"atlânticos","AJ"
"atlética","AJ"
"atléticas","AJ"
"atlético","AJSU"
"atléticos","AJ"
"atmosfera","SU"
"atmosférica","AJ"
"atmosféricas","AJ"
"atmosférico","AJ"
"atmosféricos","AJ"
"ato","SU"
"atol","SU"
"atolada","AJ"
"atoladas","AJ"
"atolado","AJ"
"atolados","AJ"
"atoleiro","SU"
"atomismo","SU"
"atomista","SU"
"atonais","AJ"
"atonal","AJ"
"ator","SU"
"atordoada","AJ"
"atordoadas","AJ"
"atordoado","AJ"
"atordoados","AJ"
"atordoamento","SU"
"atores","SU"
"atormentada","AJ"
"atormentadas","AJ"
"atormentado","AJ"
"atormentados","AJ"
"atracada","AJ"
"atracadas","AJ"
"atracado","AJ"
"atracados","AJ"
"atracadouro","SU"
"atraente","AJ"
"atraentíssima","AJ"
"atraentíssimas","AJ"
"atraentíssimo","AJ"
"atraentíssimos","AJ"
"atrapalhada","AJ"
"atrapalhadas","AJ"
"atrapalhado","AJ"
"atrapalhados","AJ"
"atrapalhação","SU"
"atrapalhações","SU"
"atrasada","AJ"
"atrasadas","AJ"
"atrasado","AJ"
"atrasados","AJ"
"atrativa","AJ"
"atrativas","AJ"
"atrativo","AJ"
"atrativos","AJ"
"atrator","SU"
"atratora","SU"
"atratoras","SU"
"atratores","SU"
"atravancada","AJ"
"atravancadas","AJ"
"atravancado","AJ"
"atravancados","AJ"
"atravancamento","SU"
"atravessada","AJ"
"atravessadas","AJ"
"atravessado","AJ"
"atravessados","AJ"
"através","AVSU"
"atração","SU"
"atrações","SU"
"atraída","AJ"
"atraídas","AJ"
"atraído","AJ"
"atraídos","AJ"
"atrelada","AJ"
"atreladas","AJ"
"atrelado","AJ"
"atrelados","AJ"
"atrevida","AJ"
"atrevidamente","AV"
"atrevidas","AJ"
"atrevido","AJ"
"atrevidos","AJ"
"atrevimento","SU"
"atribuição","SU"
"atribuições","SU"
"atribulação","SU"
"atribulações","SU"
"atributiva","SU"
"atributivas","SU"
"atributivo","SU"
"atributivos","SU"
"atributo","SU"
"atribuída","AJ"
"atribuídas","AJ"
"atribuído","AJ"
"atribuídos","AJ"
"atriz","SU"
"atrizes","SU"
"atrição","SU"
"atrições","SU"
"atrofia","SU"
"atrofiada","AJ"
"atrofiadas","AJ"
"atrofiado","AJ"
"atrofiados","AJ"
"atropeladamente","AV"
"atropelamento","SU"
"atropelo","SU"
"atrás","AV"
"atuais","AJSU"
"atual","AJSU"
"atualidade","SU"
"atualizada","AJ"
"atualizadas","AJ"
"atualizado","AJ"
"atualizados","AJ"
"atualização","SU"
"atualizações","SU"
"atualmente","AV"
"atuariais","AJ"
"atuarial","AJ"
"atuação","SU"
"atuações","SU"
"atum","SU"
"atuns","SU"
"aturdida","AJ"
"aturdidas","AJ"
"aturdido","AJ"
"aturdidos","AJ"
"atávica","AJ"
"atávicas","AJ"
"atávico","AJ"
"atávicos","AJ"
"até","AVSU"
"até que","AV"
"atéia","AJSU"
"atéias","AJ"
"atípica","AJ"
"atípicas","AJ"
"atípico","AJ"
"atípicos","AJ"
"atômica","AJ"
"atômicas","AJ"
"atômico","AJ"
"atômicos","AJ"
"atônita","AJ"
"atônitas","AJ"
"atônito","AJ"
"atônitos","AJ"
"audaciosa","AJ"
"audaciosas","AJ"
"audacioso","AJ"
"audaciosos","AJ"
"audaz","SU"
"audazes","SU"
"audazmente","AV"
"audiofreqüência","SU"
"audiovisuais","AJ"
"audiovisual","AJ"
"auditiva","AJ"
"auditivas","AJ"
"auditivo","AJ"
"auditivos","AJ"
"auditor","SU"
"auditora","SU"
"auditoras","SU"
"auditores","SU"
"auditoria","SU"
"auditório","SU"
"audição","SU"
"audições","SU"
"audiência","SU"
"audácia","SU"
"audíveis","AJ"
"audível","AJ"
"augusta","AJ"
"augustas","AJ"
"augusto","AJ"
"augustos","AJ"
"augúrio","SU"
"aula","SU"
"aumentada","AJ"
"aumentadas","AJ"
"aumentado","AJ"
"aumentados","AJ"
"aumentativa","AJ"
"aumentativas","AJ"
"aumentativo","AJ"
"aumentativos","AJ"
"aura","SU"
"auricular","SU"
"auriculares","SU"
"aurora","SU"
"auréola","SU"
"aurífera","AJ"
"auríferas","AJ"
"aurífero","AJ"
"auríferos","AJ"
"auscultação","SU"
"auscultações","SU"
"auspiciada","AJ"
"auspiciadas","AJ"
"auspiciado","AJ"
"auspiciados","AJ"
"auspiciosa","AJ"
"auspiciosas","AJ"
"auspicioso","AJ"
"auspiciosos","AJ"
"auspício","SU"
"austera","AJ"
"austeras","AJ"
"austeridade","SU"
"austero","AJ"
"austeros","AJ"
"austrais","AJ"
"austral","AJ"
"australiana","AJ"
"australianas","AJ"
"australiano","AJ"
"australianos","AJ"
"austríaca","AJ"
"austríacas","AJ"
"austríaco","AJ"
"austríacos","AJ"
"ausência","SU"
"autarquia","SU"
"autenticada","AJ"
"autenticadas","AJ"
"autenticado","AJ"
"autenticados","AJ"
"autenticação","SU"
"autenticações","SU"
"autenticidade","SU"
"autismo","SU"
"autista","SU"
"auto","SU"
"autobiografia","SU"
"autobiográfica","AJ"
"autobiográficas","AJ"
"autobiográfico","AJ"
"autobiográficos","AJ"
"autoconfiança","SU"
"autoconfiguração","SU"
"autoconfigurações","SU"
"autocracia","SU"
"autocrata","SU"
"autocratismo","SU"
"autocrática","AJ"
"autocráticas","AJ"
"autocrático","AJ"
"autocráticos","AJ"
"autocrítica","AJ"
"autocríticas","AJ"
"autocrítico","AJ"
"autocríticos","AJ"
"autoctonismo","SU"
"autodefesa","SU"
"autodestruição","SU"
"autodestruições","SU"
"autodeterminação","SU"
"autodeterminações","SU"
"autodidata","SU"
"automaticamente","AV"
"automatismo","SU"
"automatização","SU"
"automatizações","SU"
"automação","SU"
"automações","SU"
"automobilismo","SU"
"automobilista","SU"
"automobilística","AJ"
"automobilísticas","AJ"
"automobilístico","AJ"
"automobilísticos","AJ"
"automorfismo","SU"
"automotor","SU"
"automotores","SU"
"automática","AJ"
"automáticas","AJ"
"automático","AJ"
"automáticos","AJ"
"automóveis","SU"
"automóvel","SU"
"autonomia","SU"
"autopeça","SU"
"autopsiada","AJ"
"autopsiadas","AJ"
"autopsiado","AJ"
"autopsiados","AJ"
"autor","SU"
"autora","SU"
"autorais","AJ"
"autoral","AJ"
"autorama","SU"
"autoras","SU"
"autores","SU"
"autoria","SU"
"autoridade","SU"
"autoritarismo","SU"
"autoritária","AJ"
"autoritárias","AJ"
"autoritário","AJ"
"autoritários","AJ"
"autorizada","AJ"
"autorizadas","AJ"
"autorizado","AJ"
"autorizados","AJ"
"autorização","SU"
"autorizações","SU"
"autovalor","SU"
"autovalores","SU"
"autovetor","SU"
"autovetores","SU"
"autárquica","AJ"
"autárquicas","AJ"
"autárquico","AJ"
"autárquicos","AJ"
"autêntica","AJ"
"autênticas","AJ"
"autêntico","AJ"
"autênticos","AJ"
"autóctone","SU"
"autódromo","SU"
"autógrafo","SU"
"autópsia","SU"
"autômato","SU"
"autônoma","AJ"
"autônomas","AJ"
"autônomo","AJ"
"autônomos","AJ"
"auxiliar","SU"
"auxiliares","SU"
"auxílio","SU"
"avacalhação","SU"
"avacalhações","SU"
"avais","SU"
"aval","SU"
"avalancha","SU"
"avalanche","SU"
"avaliada","AJ"
"avaliadas","AJ"
"avaliado","AJ"
"avaliados","AJ"
"avaliação","SU"
"avaliações","SU"
"avalista","SU"
"avantajada","AJ"
"avantajadas","AJ"
"avantajado","AJ"
"avantajados","AJ"
"avante","AV"
"avançada","AJSU"
"avançadas","AJ"
"avançado","AJ"
"avançados","AJ"
"avara","AJ"
"avaramente","AV"
"avaras","AJ"
"avarenta","AJ"
"avarentas","AJ"
"avarento","AJ"
"avarentos","AJ"
"avareza","SU"
"avaro","AJ"
"avaros","AJ"
"ave","SU"
"aveia","SU"
"aveludada","AJ"
"aveludadas","AJ"
"aveludado","AJ"
"aveludados","AJ"
"avelã","SU"
"avenida","SU"
"aventada","AJ"
"aventadas","AJ"
"aventado","AJ"
"aventados","AJ"
"aventais","SU"
"avental","SU"
"aventurada","AJ"
"aventuradas","AJ"
"aventurado","AJ"
"aventurados","AJ"
"aventurança","SU"
"aventureira","AJ"
"aventureiras","AJ"
"aventureiro","AJ"
"aventureiros","AJ"
"aventurosa","AJ"
"aventurosas","AJ"
"aventuroso","AJ"
"aventurosos","AJ"
"averbada","AJ"
"averbadas","AJ"
"averbado","AJ"
"averbados","AJ"
"averiguação","SU"
"averiguações","SU"
"avermelhada","AJ"
"avermelhadas","AJ"
"avermelhado","AJ"
"avermelhados","AJ"
"avermelhamento","SU"
"aversão","SU"
"aversões","SU"
"avessa","AJ"
"avessas","AJ"
"avesso","AJ"
"avessos","AJ"
"avestruz","SU"
"avestruzes","SU"
"avezinha","SU"
"aviador","SU"
"aviadora","SU"
"aviadoras","SU"
"aviadores","SU"
"aviamento","SU"
"aviação","SU"
"aviações","SU"
"avicultura","SU"
"avidez","SU"
"avigoramento","SU"
"aviltada","AJ"
"aviltadas","AJ"
"aviltado","AJ"
"aviltados","AJ"
"aviltamento","SU"
"aviso","SU"
"avitaminose","SU"
"avivada","AJ"
"avivadas","AJ"
"avivado","AJ"
"avivados","AJ"
"avivamento","SU"
"aviário","SU"
"avião","SU"
"aviãozinho","SU"
"aviões","SU"
"aviõezinhos","SU"
"avoada","AJ"
"avoadas","AJ"
"avoado","AJ"
"avoados","AJ"
"avoamento","SU"
"avolumada","AJ"
"avolumadas","AJ"
"avolumado","AJ"
"avolumados","AJ"
"avos","SU"
"avulsa","AJ"
"avulsas","AJ"
"avulso","AJ"
"avulsos","AJ"
"avícola","SU"
"avó","SU"
"avós","SU"
"avô","SU"
"avôs","SU"
"axiais","AJ"
"axial","AJ"
"axila","SU"
"axilar","SU"
"axilares","SU"
"axioma","SU"
"axiomática","AJ"
"axiomáticas","AJ"
"axiomático","AJ"
"axiomáticos","AJ"
"azafamada","AJ"
"azafamadas","AJ"
"azafamado","AJ"
"azafamados","AJ"
"azaléia","SU"
"azar","SU"
"azarada","AJ"
"azaradas","AJ"
"azarado","AJ"
"azarados","AJ"
"azarenta","AJ"
"azarentas","AJ"
"azarento","AJ"
"azarentos","AJ"
"azares","SU"
"azedinha","AJ"
"azedinhas","AJ"
"azedinho","AJ"
"azedinhos","AJ"
"azedume","SU"
"azeitada","AJ"
"azeitadas","AJ"
"azeitado","AJ"
"azeitados","AJ"
"azeite","SU"
"azeiteira","SU"
"azeitona","SU"
"azeitonada","AJ"
"azeitonadas","AJ"
"azeitonado","AJ"
"azeitonados","AJ"
"azia","SU"
"azimute","SU"
"azo","SU"
"azotada","AJ"
"azotadas","AJ"
"azotado","AJ"
"azotados","AJ"
"azoto","SU"
"azuis","AJSU"
"azul","AJSU"
"azulada","AJ"
"azuladas","AJ"
"azulado","AJ"
"azulados","AJ"
"azulejista","SU"
"azulejo","SU"
"azulzinha","AJ"
"azulzinhas","AJ"
"azulzinho","AJ"
"azulzinhos","AJ"
"azulão","SU"
"azurita","SU"
"azáfama","SU"
"açafrão","SU"
"açambarcamento","SU"
"aço","SU"
"açoriana","AJ"
"açorianas","AJ"
"açoriano","AJ"
"açorianos","AJ"
"açougue","SU"
"açougueira","SU"
"açougueiras","SU"
"açougueiro","SU"
"açougueiros","SU"
"açucarada","AJ"
"açucaradas","AJ"
"açucarado","AJ"
"açucarados","AJ"
"açucareiro","SU"
"açucena","SU"
"açude","SU"
"ação","SU"
"ações","SU"
"açúcar","SU"
"aérea","AJ"
"aéreas","AJ"
"aéreo","AJ"
"aéreos","AJ"
"aí","AV"
"babaca","SU"
"babado","SU"
"babilônia","AJ"
"babilônias","AJ"
"babilônica","AJ"
"babilônicas","AJ"
"babilônico","AJ"
"babilônicos","AJ"
"babilônio","AJ"
"babilônios","AJ"
"babosa","SU"
"baboseira","SU"
"babuíno","SU"
"babá","SU"
"babão","SU"
"bacalhau","SU"
"bacalhoada","SU"
"bacamarte","SU"
"bacana","SU"
"bacante","SU"
"bacanérrima","AJ"
"bacanérrimas","AJ"
"bacanérrimo","AJ"
"bacanérrimos","AJ"
"bacharel","SU"
"bacharéis","SU"
"bacia","SU"
"baciada","SU"
"bacilo","SU"
"bactericida","SU"
"bacteriologia","SU"
"bacteriologista","SU"
"bacteriológica","AJ"
"bacteriológicas","AJ"
"bacteriológico","AJ"
"bacteriológicos","AJ"
"bactéria","SU"
"badalada","AJ"
"badaladas","AJ"
"badalado","AJ"
"badalados","AJ"
"badalação","SU"
"badalações","SU"
"badalo","SU"
"badejo","SU"
"baderna","SU"
"baderneira","AJ"
"baderneiras","AJ"
"baderneiro","AJ"
"baderneiros","AJ"
"bafo","SU"
"baforada","SU"
"bafômetro","SU"
"baga","AJSU"
"bagageiro","SU"
"bagagem","SU"
"bagagens","SU"
"bagas","AJSU"
"bagatela","SU"
"bagaço","SU"
"bago","AJSU"
"bagos","AJSU"
"bagulho","SU"
"bagunceira","AJ"
"bagunceiras","AJ"
"bagunceiro","AJ"
"bagunceiros","AJ"
"bagunça","SU"
"baia","SU"
"baiana","AJ"
"baianada","SU"
"baianas","AJ"
"baiano","AJ"
"baianos","AJ"
"bailado","SU"
"bailarina","AJSU"
"bailarinas","AJSU"
"bailarino","AJSU"
"bailarinos","AJSU"
"baile","SU"
"bainha","SU"
"baioneta","SU"
"bairrismo","SU"
"bairrista","AJ"
"bairro","SU"
"baita","SU"
"baixa","AJ"
"baixada","AJ"
"baixadas","AJ"
"baixado","AJ"
"baixados","AJ"
"baixas","AJ"
"baixela","SU"
"baixeza","SU"
"baixinha","AJ"
"baixinhas","AJ"
"baixinho","AJ"
"baixinhos","AJ"
"baixista","SU"
"baixo","AJ"
"baixos","AJ"
"baião","SU"
"baiúca","SU"
"bajulador","SU"
"bajuladora","SU"
"bajuladoras","SU"
"bajuladores","SU"
"bajulação","SU"
"bajulações","SU"
"bala","SU"
"balada","SU"
"balaiada","SU"
"balaio","SU"
"balalaica","SU"
"balanceada","AJ"
"balanceadas","AJ"
"balanceado","AJ"
"balanceados","AJ"
"balanceamento","SU"
"balanceio","SU"
"balancete","SU"
"balancim","SU"
"balancins","SU"
"balangandã","SU"
"balança","AJSU"
"balanças","AJSU"
"balanço","AJSU"
"balanços","AJSU"
"balaustrada","SU"
"balaço","SU"
"balaústre","SU"
"balbuciada","AJ"
"balbuciadas","AJ"
"balbuciado","AJ"
"balbuciados","AJ"
"balbúrdia","SU"
"balconista","SU"
"balcânica","AJ"
"balcânicas","AJ"
"balcânico","AJ"
"balcânicos","AJ"
"balcão","SU"
"balcões","SU"
"baldaquim","SU"
"baldaquino","SU"
"baldaquins","SU"
"balde","SU"
"baldeação","SU"
"baldeações","SU"
"baldio","SU"
"baleada","AJ"
"baleadas","AJ"
"baleado","AJ"
"baleados","AJ"
"baleeira","SU"
"baleeiro","SU"
"baleia","SU"
"balela","SU"
"balido","SU"
"balinha","SU"
"balizamento","SU"
"balneária","AJ"
"balneárias","AJ"
"balneário","AJ"
"balneários","AJ"
"balofa","AJ"
"balofas","AJ"
"balofo","AJ"
"balofos","AJ"
"balouçada","AJ"
"balouçadas","AJ"
"balouçado","AJ"
"balouçados","AJ"
"balsa","SU"
"balsâmica","AJ"
"balsâmicas","AJ"
"balsâmico","AJ"
"balsâmicos","AJ"
"baluarte","SU"
"balzaquiana","AJ"
"balzaquianas","AJ"
"balzaquiano","AJ"
"balzaquianos","AJ"
"balão","SU"
"balé","SU"
"balística","AJ"
"balísticas","AJ"
"balístico","AJ"
"balísticos","AJ"
"balões","SU"
"bamba","AJ"
"bambo","AJ"
"bambu","SU"
"banais","AJ"
"banal","AJ"
"banalidade","SU"
"banana","SU"
"bananada","SU"
"bananais","SU"
"bananal","SU"
"bananeira","SU"
"bananinha","AJ"
"bananinhas","AJ"
"bananinho","AJ"
"bananinhos","AJ"
"bancada","AJ"
"bancadas","AJ"
"bancado","AJ"
"bancados","AJ"
"bancarrota","SU"
"banco","SU"
"bancária","AJ"
"bancárias","AJ"
"bancário","AJ"
"bancários","AJ"
"banda","AJSU"
"bandagem","SU"
"bandagens","SU"
"bandalheira","SU"
"bandas","AJSU"
"bandeira","SU"
"bandeirada","SU"
"bandeirante","AJ"
"bandeirantismo","SU"
"bandeirinha","SU"
"bandeirista","SU"
"bandeirola","SU"
"bandeja","SU"
"bandejão","SU"
"bandida","AJ"
"bandidagem","SU"
"bandidagens","SU"
"bandidas","AJ"
"bandido","AJ"
"bandidos","AJ"
"banditisma","SU"
"banditismas","SU"
"banditismo","SU"
"banditismos","SU"
"bando","AJSU"
"bandoleira","AJ"
"bandoleiras","AJ"
"bandoleiro","AJ"
"bandoleiros","AJ"
"bandos","AJSU"
"bangalô","SU"
"banguela","SU"
"banhada","AJ"
"banhadas","AJ"
"banhado","AJ"
"banhados","AJ"
"banheira","SU"
"banheiro","SU"
"banhista","SU"
"banho","SU"
"banimento","SU"
"banjo","SU"
"banqueira","AJSU"
"banqueiras","AJSU"
"banqueiro","AJSU"
"banqueiros","AJSU"
"banqueta","SU"
"banquete","SU"
"banquinho","SU"
"baque","SU"
"baquelite","SU"
"bar","SU"
"barafunda","SU"
"baralho","SU"
"barata","AJSU"
"baratas","AJ"
"barateamento","SU"
"barateira","AJ"
"barateiras","AJ"
"barateiro","AJ"
"barateiros","AJ"
"baratinha","SU"
"baratinhas","SU"
"baratinho","SU"
"baratinhos","SU"
"barato","AJ"
"baratos","AJ"
"barba","SU"
"barbacã","SU"
"barbada","AJ"
"barbadas","AJ"
"barbado","AJ"
"barbados","AJ"
"barbante","SU"
"barbaramente","AV"
"barbaridade","SU"
"barbarismo","SU"
"barbatana","SU"
"barbeiro","SU"
"barbicha","SU"
"barbitúrico","SU"
"barbuda","AJ"
"barbudas","AJ"
"barbudo","AJ"
"barbudos","AJ"
"barbudão","SU"
"barca","SU"
"barcaça","SU"
"barco","SU"
"bardo","SU"
"bares","SU"
"barométrica","AJ"
"barométricas","AJ"
"barométrico","AJ"
"barométricos","AJ"
"baronesa","SU"
"baronesas","SU"
"barqueiro","SU"
"barra","SU"
"barraca","SU"
"barracas","SU"
"barraco","SU"
"barracona","SU"
"barraconas","SU"
"barracos","SU"
"barracão","SU"
"barracões","SU"
"barragem","SU"
"barragens","SU"
"barramento","SU"
"barranca","SU"
"barranco","SU"
"barras","SU"
"barreira","SU"
"barreiro","SU"
"barrenta","AJ"
"barrentas","AJ"
"barrento","AJ"
"barrentos","AJ"
"barrete","SU"
"barrica","SU"
"barricada","SU"
"barriga","SU"
"barrigada","SU"
"barriguda","AJ"
"barrigudas","AJ"
"barrigudinha","AJ"
"barrigudinhas","AJ"
"barrigudinho","AJ"
"barrigudinhos","AJ"
"barrigudo","AJ"
"barrigudos","AJ"
"barril","SU"
"barrilete","SU"
"barro","SU"
"barroca","AJ"
"barrocas","AJ"
"barroco","AJ"
"barrocos","AJ"
"barros","SU"
"barulheira","SU"
"barulhenta","AJ"
"barulhentas","AJ"
"barulhento","AJ"
"barulhentos","AJ"
"barulho","SU"
"barzinho","SU"
"barão","SU"
"barítono","SU"
"barômetro","SU"
"barões","SU"
"basalto","SU"
"base","SU"
"baseada","AJ"
"baseadas","AJ"
"baseado","AJ"
"baseados","AJ"
"basicamente","AV"
"basilar","SU"
"basilares","SU"
"basquetebol","SU"
"basta","AVSU"
"bastante","AVSU"
"bastarda","AJ"
"bastardas","AJ"
"bastardo","AJ"
"bastardos","AJ"
"bastidor","SU"
"bastidores","SU"
"bastião","SU"
"bastiões","SU"
"bastonete","SU"
"bastão","SU"
"bastãozinho","SU"
"bastões","SU"
"bastõezinhos","SU"
"basáltica","AJ"
"basálticas","AJ"
"basáltico","AJ"
"basálticos","AJ"
"basílica","SU"
"batalha","SU"
"batalhador","SU"
"batalhadora","SU"
"batalhadoras","SU"
"batalhadores","SU"
"batalhão","SU"
"batalhões","SU"
"batata","SU"
"batatas","SU"
"batatinha","SU"
"batatinhas","SU"
"batavo","SU"
"batedeira","SU"
"batedor","SU"
"batedora","SU"
"batedoras","SU"
"batedores","SU"
"bateia","SU"
"batel","SU"
"batelada","SU"
"batida","AJ"
"batidas","AJ"
"batido","AJ"
"batidos","AJ"
"batimento","SU"
"batina","SU"
"batiscafo","SU"
"batismais","AJ"
"batismal","AJ"
"batismo","SU"
"batista","SU"
"batistério","SU"
"batizado","SU"
"batota","SU"
"batráquio","SU"
"batucada","SU"
"batuta","SU"
"batéis","SU"
"baunilha","SU"
"bauxita","SU"
"bauzinho","SU"
"baviera","SU"
"bazar","SU"
"bazares","SU"
"bazuca","SU"
"bazófia","SU"
"baço","SU"
"baía","SU"
"baú","SU"
"beata","AJ"
"beataria","SU"
"beatas","AJ"
"beatificação","SU"
"beatificações","SU"
"beatinha","AJ"
"beatinhas","AJ"
"beatinho","AJ"
"beatinhos","AJ"
"beato","AJ"
"beatos","AJ"
"beatífica","AJ"
"beatíficas","AJ"
"beatífico","AJ"
"beatíficos","AJ"
"bebedeira","SU"
"bebedouro","SU"
"beberagem","SU"
"beberagens","SU"
"beberrão","SU"
"bebezinho","SU"
"bebida","SU"
"bebê","SU"
"beca","AJSU"
"becas","AJSU"
"beco","AJSU"
"becos","AJSU"
"bedelho","SU"
"beduíno","SU"
"bege","SU"
"begônia","SU"
"beijinho","SU"
"beijo","SU"
"beijoqueira","AJ"
"beijoqueiras","AJ"
"beijoqueiro","AJ"
"beijoqueiros","AJ"
"beira","SU"
"beirada","SU"
"beirute","SU"
"beisebol","SU"
"beiço","SU"
"beiçola","SU"
"beiçorra","SU"
"beiçuda","AJ"
"beiçudas","AJ"
"beiçudo","AJ"
"beiçudos","AJ"
"bel","SU"
"bela","AJ"
"beladona","SU"
"belas","AJ"
"beleza","SU"
"belga","AJ"
"belicosa","AJ"
"belicosas","AJ"
"belicoso","AJ"
"belicosos","AJ"
"beligerante","SU"
"beligerância","SU"
"beliscada","AJ"
"beliscadas","AJ"
"beliscado","AJ"
"beliscados","AJ"
"beliscão","SU"
"beliscões","SU"
"belo","AJSU"
"belonave","SU"
"belos","AJ"
"beltrano","SU"
"belíssima","AJ"
"belíssimas","AJ"
"belíssimo","AJ"
"belíssimos","AJ"
"bem","AVSU"
"bem como","AV"
"bem que","AV"
"bem-sucedida","AJ"
"bem-sucedidas","AJ"
"bem-sucedido","AJ"
"bem-sucedidos","AJ"
"bem-te-vi","SU"
"bemol","SU"
"bendita","AJ"
"benditas","AJ"
"bendito","AJ"
"benditos","AJ"
"beneditina","AJ"
"beneditinas","AJ"
"beneditino","AJ"
"beneditinos","AJ"
"beneficente","SU"
"beneficiada","AJ"
"beneficiadas","AJ"
"beneficiado","AJ"
"beneficiados","AJ"
"beneficiamento","SU"
"beneficiária","AJ"
"beneficiárias","AJ"
"beneficiário","AJ"
"beneficiários","AJ"
"beneficência","SU"
"benefício","SU"
"benemérita","AJ"
"beneméritas","AJ"
"benemérito","AJ"
"beneméritos","AJ"
"beneplácito","SU"
"benevolência","SU"
"benfazeja","AJ"
"benfazejas","AJ"
"benfazejo","AJ"
"benfazejos","AJ"
"benfeitor","SU"
"benfeitora","SU"
"benfeitoras","SU"
"benfeitores","SU"
"benfeitoria","SU"
"bengala","SU"
"bengalada","SU"
"benigna","AJ"
"benignas","AJ"
"benignidade","SU"
"benigno","AJ"
"benignos","AJ"
"benquerer","SU"
"bens","SU"
"benta","AJ"
"bentas","AJ"
"bentinho","SU"
"bento","AJ"
"bentos","AJ"
"benzedeira","AJ"
