"palavra","tipo"
"extrapolaram","VB"
"extrapolaras","VB"
"extrapolardes","VB"
"extrapolarei","VB"
"extrapolareis","VB"
"extrapolarem","VB"
"extrapolaremo","VB"
"extrapolares","VB"
"extrapolaria","VB"
"extrapolariam","VB"
"extrapolarias","VB"
"extrapolarmos","VB"
"extrapolará","VB"
"extrapolarás","VB"
"extrapolarão","VB"
"extrapolaríam","VB"
"extrapolaríei","VB"
"extrapolas","VB"
"extrapolasse","VB"
"extrapolassem","VB"
"extrapolasses","VB"
"extrapolaste","VB"
"extrapolastes","VB"
"extrapolava","VB"
"extrapolavam","VB"
"extrapolavas","VB"
"extrapole","VB"
"extrapolei","VB"
"extrapoleis","VB"
"extrapolem","VB"
"extrapolemos","VB"
"extrapoles","VB"
"extrapolo","VB"
"extrapolou","VB"
"extrapoláramo","VB"
"extrapoláreis","VB"
"extrapolássei","VB"
"extrapolássem","VB"
"extrapolávamo","VB"
"extrapoláveis","VB"
"extravasa","VB"
"extravasado","VP"
"extravasai","VB"
"extravasais","VB"
"extravasam","VB"
"extravasamos","VB"
"extravasando","VB"
"extravasar","VB"
"extravasara","VB"
"extravasaram","VB"
"extravasaras","VB"
"extravasardes","VB"
"extravasarei","VB"
"extravasareis","VB"
"extravasarem","VB"
"extravasaremo","VB"
"extravasares","VB"
"extravasaria","VB"
"extravasariam","VB"
"extravasarias","VB"
"extravasarmos","VB"
"extravasará","VB"
"extravasarás","VB"
"extravasarão","VB"
"extravasaríam","VB"
"extravasaríei","VB"
"extravasas","VB"
"extravasasse","VB"
"extravasassem","VB"
"extravasasses","VB"
"extravasaste","VB"
"extravasastes","VB"
"extravasava","VB"
"extravasavam","VB"
"extravasavas","VB"
"extravase","VB"
"extravasei","VB"
"extravaseis","VB"
"extravasem","VB"
"extravasemos","VB"
"extravases","VB"
"extravaso","VB"
"extravasou","VB"
"extravasáramo","VB"
"extravasáreis","VB"
"extravasássei","VB"
"extravasássem","VB"
"extravasávamo","VB"
"extravasáveis","VB"
"extravia","VB"
"extraviado","VP"
"extraviai","VB"
"extraviais","VB"
"extraviam","VB"
"extraviamos","VB"
"extraviando","VB"
"extraviar","VB"
"extraviara","VB"
"extraviaram","VB"
"extraviaras","VB"
"extraviardes","VB"
"extraviarei","VB"
"extraviareis","VB"
"extraviarem","VB"
"extraviaremos","VB"
"extraviares","VB"
"extraviaria","VB"
"extraviariam","VB"
"extraviarias","VB"
"extraviarmos","VB"
"extraviará","VB"
"extraviarás","VB"
"extraviarão","VB"
"extraviaríamo","VB"
"extraviaríeis","VB"
"extravias","VB"
"extraviasse","VB"
"extraviassem","VB"
"extraviasses","VB"
"extraviaste","VB"
"extraviastes","VB"
"extraviava","VB"
"extraviavam","VB"
"extraviavas","VB"
"extravie","VB"
"extraviei","VB"
"extravieis","VB"
"extraviem","VB"
"extraviemos","VB"
"extravies","VB"
"extravio","VB"
"extraviou","VB"
"extraviáramos","VB"
"extraviáreis","VB"
"extraviásseis","VB"
"extraviássemo","VB"
"extraviávamos","VB"
"extraviáveis","VB"
"extraí","VB"
"extraía","VB"
"extraíam","VB"
"extraíamos","VB"
"extraías","VB"
"extraíeis","VB"
"extraímos","VB"
"extraíra","VB"
"extraíram","VB"
"extraíramos","VB"
"extraíras","VB"
"extraíreis","VB"
"extraírem","VB"
"extraís","VB"
"extraísse","VB"
"extraísseis","VB"
"extraíssem","VB"
"extraíssemos","VB"
"extraísses","VB"
"extraístes","VB"
"extrema","VB"
"extremado","VP"
"extremai","VB"
"extremais","VB"
"extremam","VB"
"extremamos","VB"
"extremando","VB"
"extremar","VB"
"extremara","VB"
"extremaram","VB"
"extremaras","VB"
"extremardes","VB"
"extremarei","VB"
"extremareis","VB"
"extremarem","VB"
"extremaremos","VB"
"extremares","VB"
"extremaria","VB"
"extremariam","VB"
"extremarias","VB"
"extremarmos","VB"
"extremará","VB"
"extremarás","VB"
"extremarão","VB"
"extremaríamos","VB"
"extremaríeis","VB"
"extremas","VB"
"extremasse","VB"
"extremassem","VB"
"extremasses","VB"
"extremaste","VB"
"extremastes","VB"
"extremava","VB"
"extremavam","VB"
"extremavas","VB"
"extreme","VB"
"extremei","VB"
"extremeis","VB"
"extremem","VB"
"extrememos","VB"
"extremes","VB"
"extremo","VB"
"extremou","VB"
"extremáramos","VB"
"extremáreis","VB"
"extremásseis","VB"
"extremássemos","VB"
"extremávamos","VB"
"extremáveis","VB"
"exubera","VB"
"exuberado","VP"
"exuberai","VB"
"exuberais","VB"
"exuberam","VB"
"exuberamos","VB"
"exuberando","VB"
"exuberar","VB"
"exuberara","VB"
"exuberaram","VB"
"exuberaras","VB"
"exuberardes","VB"
"exuberarei","VB"
"exuberareis","VB"
"exuberarem","VB"
"exuberaremos","VB"
"exuberares","VB"
"exuberaria","VB"
"exuberariam","VB"
"exuberarias","VB"
"exuberarmos","VB"
"exuberará","VB"
"exuberarás","VB"
"exuberarão","VB"
"exuberaríamos","VB"
"exuberaríeis","VB"
"exuberas","VB"
"exuberasse","VB"
"exuberassem","VB"
"exuberasses","VB"
"exuberaste","VB"
"exuberastes","VB"
"exuberava","VB"
"exuberavam","VB"
"exuberavas","VB"
"exubere","VB"
"exuberei","VB"
"exubereis","VB"
"exuberem","VB"
"exuberemos","VB"
"exuberes","VB"
"exubero","VB"
"exuberou","VB"
"exuberáramos","VB"
"exuberáreis","VB"
"exuberásseis","VB"
"exuberássemos","VB"
"exuberávamos","VB"
"exuberáveis","VB"
"exulta","VB"
"exultado","VP"
"exultai","VB"
"exultais","VB"
"exultam","VB"
"exultamos","VB"
"exultando","VB"
"exultar","VB"
"exultara","VB"
"exultaram","VB"
"exultaras","VB"
"exultardes","VB"
"exultarei","VB"
"exultareis","VB"
"exultarem","VB"
"exultaremos","VB"
"exultares","VB"
"exultaria","VB"
"exultariam","VB"
"exultarias","VB"
"exultarmos","VB"
"exultará","VB"
"exultarás","VB"
"exultarão","VB"
"exultaríamos","VB"
"exultaríeis","VB"
"exultas","VB"
"exultasse","VB"
"exultassem","VB"
"exultasses","VB"
"exultaste","VB"
"exultastes","VB"
"exultava","VB"
"exultavam","VB"
"exultavas","VB"
"exulte","VB"
"exultei","VB"
"exulteis","VB"
"exultem","VB"
"exultemos","VB"
"exultes","VB"
"exulto","VB"
"exultou","VB"
"exultáramos","VB"
"exultáreis","VB"
"exultásseis","VB"
"exultássemos","VB"
"exultávamos","VB"
"exultáveis","VB"
"exuma","VB"
"exumado","VP"
"exumai","VB"
"exumais","VB"
"exumam","VB"
"exumamos","VB"
"exumando","VB"
"exumar","VB"
"exumara","VB"
"exumaram","VB"
"exumaras","VB"
"exumardes","VB"
"exumarei","VB"
"exumareis","VB"
"exumarem","VB"
"exumaremos","VB"
"exumares","VB"
"exumaria","VB"
"exumariam","VB"
"exumarias","VB"
"exumarmos","VB"
"exumará","VB"
"exumarás","VB"
"exumarão","VB"
"exumaríamos","VB"
"exumaríeis","VB"
"exumas","VB"
"exumasse","VB"
"exumassem","VB"
"exumasses","VB"
"exumaste","VB"
"exumastes","VB"
"exumava","VB"
"exumavam","VB"
"exumavas","VB"
"exume","VB"
"exumei","VB"
"exumeis","VB"
"exumem","VB"
"exumemos","VB"
"exumes","VB"
"exumo","VB"
"exumou","VB"
"exumáramos","VB"
"exumáreis","VB"
"exumásseis","VB"
"exumássemos","VB"
"exumávamos","VB"
"exumáveis","VB"
"fabrica","VB"
"fabricado","VP"
"fabricai","VB"
"fabricais","VB"
"fabricam","VB"
"fabricamos","VB"
"fabricando","VB"
"fabricar","VB"
"fabricara","VB"
"fabricaram","VB"
"fabricaras","VB"
"fabricardes","VB"
"fabricarei","VB"
"fabricareis","VB"
"fabricarem","VB"
"fabricaremos","VB"
"fabricares","VB"
"fabricaria","VB"
"fabricariam","VB"
"fabricarias","VB"
"fabricarmos","VB"
"fabricará","VB"
"fabricarás","VB"
"fabricarão","VB"
"fabricaríamos","VB"
"fabricaríeis","VB"
"fabricas","VB"
"fabricasse","VB"
"fabricassem","VB"
"fabricasses","VB"
"fabricaste","VB"
"fabricastes","VB"
"fabricava","VB"
"fabricavam","VB"
"fabricavas","VB"
"fabrico","VB"
"fabricou","VB"
"fabricáramos","VB"
"fabricáreis","VB"
"fabricásseis","VB"
"fabricássemos","VB"
"fabricávamos","VB"
"fabricáveis","VB"
"fabrique","VB"
"fabriquei","VB"
"fabriqueis","VB"
"fabriquem","VB"
"fabriquemos","VB"
"fabriques","VB"
"facilita","VB"
"facilitado","VP"
"facilitai","VB"
"facilitais","VB"
"facilitam","VB"
"facilitamos","VB"
"facilitando","VB"
"facilitar","VB"
"facilitara","VB"
"facilitaram","VB"
"facilitaras","VB"
"facilitardes","VB"
"facilitarei","VB"
"facilitareis","VB"
"facilitarem","VB"
"facilitaremos","VB"
"facilitares","VB"
"facilitaria","VB"
"facilitariam","VB"
"facilitarias","VB"
"facilitarmos","VB"
"facilitará","VB"
"facilitarás","VB"
"facilitarão","VB"
"facilitaríamo","VB"
"facilitaríeis","VB"
"facilitas","VB"
"facilitasse","VB"
"facilitassem","VB"
"facilitasses","VB"
"facilitaste","VB"
"facilitastes","VB"
"facilitava","VB"
"facilitavam","VB"
"facilitavas","VB"
"facilite","VB"
"facilitei","VB"
"faciliteis","VB"
"facilitem","VB"
"facilitemos","VB"
"facilites","VB"
"facilito","VB"
"facilitou","VB"
"facilitáramos","VB"
"facilitáreis","VB"
"facilitásseis","VB"
"facilitássemo","VB"
"facilitávamos","VB"
"facilitáveis","VB"
"faculta","VB"
"facultado","VP"
"facultai","VB"
"facultais","VB"
"facultam","VB"
"facultamos","VB"
"facultando","VB"
"facultar","VB"
"facultara","VB"
"facultaram","VB"
"facultaras","VB"
"facultardes","VB"
"facultarei","VB"
"facultareis","VB"
"facultarem","VB"
"facultaremos","VB"
"facultares","VB"
"facultaria","VB"
"facultariam","VB"
"facultarias","VB"
"facultarmos","VB"
"facultará","VB"
"facultarás","VB"
"facultarão","VB"
"facultaríamos","VB"
"facultaríeis","VB"
"facultas","VB"
"facultasse","VB"
"facultassem","VB"
"facultasses","VB"
"facultaste","VB"
"facultastes","VB"
"facultava","VB"
"facultavam","VB"
"facultavas","VB"
"faculte","VB"
"facultei","VB"
"faculteis","VB"
"facultem","VB"
"facultemos","VB"
"facultes","VB"
"faculto","VB"
"facultou","VB"
"facultáramos","VB"
"facultáreis","VB"
"facultásseis","VB"
"facultássemos","VB"
"facultávamos","VB"
"facultáveis","VB"
"faisca","VB"
"faiscado","VP"
"faiscai","VB"
"faiscais","VB"
"faiscam","VB"
"faiscamos","VB"
"faiscando","VB"
"faiscar","VB"
"faiscara","VB"
"faiscaram","VB"
"faiscaras","VB"
"faiscardes","VB"
"faiscarei","VB"
"faiscareis","VB"
"faiscarem","VB"
"faiscaremos","VB"
"faiscares","VB"
"faiscaria","VB"
"faiscariam","VB"
"faiscarias","VB"
"faiscarmos","VB"
"faiscará","VB"
"faiscarás","VB"
"faiscarão","VB"
"faiscaríamos","VB"
"faiscaríeis","VB"
"faiscas","VB"
"faiscasse","VB"
"faiscassem","VB"
"faiscasses","VB"
"faiscaste","VB"
"faiscastes","VB"
"faiscava","VB"
"faiscavam","VB"
"faiscavas","VB"
"faisco","VB"
"faiscou","VB"
"faiscáramos","VB"
"faiscáreis","VB"
"faiscásseis","VB"
"faiscássemos","VB"
"faiscávamos","VB"
"faiscáveis","VB"
"faisque","VB"
"faisquei","VB"
"faisqueis","VB"
"faisquem","VB"
"faisquemos","VB"
"faisques","VB"
"fala","VB"
"falado","VP"
"falai","VB"
"falais","VB"
"falam","VB"
"falamos","VB"
"falando","VB"
"falar","VB"
"falara","VB"
"falaram","VB"
"falaras","VB"
"falardes","VB"
"falarei","VB"
"falareis","VB"
"falarem","VB"
"falaremos","VB"
"falares","VB"
"falaria","VB"
"falariam","VB"
"falarias","VB"
"falarmos","VB"
"falará","VB"
"falarás","VB"
"falarão","VB"
"falaríamos","VB"
"falaríeis","VB"
"falas","VB"
"falasse","VB"
"falassem","VB"
"falasses","VB"
"falaste","VB"
"falastes","VB"
"falava","VB"
"falavam","VB"
"falavas","VB"
"fale","VB"
"falece","VB"
"falecei","VB"
"faleceis","VB"
"falecem","VB"
"falecemos","VB"
"falecendo","VB"
"falecer","VB"
"falecera","VB"
"faleceram","VB"
"faleceras","VB"
"falecerdes","VB"
"falecerei","VB"
"falecereis","VB"
"falecerem","VB"
"faleceremos","VB"
"faleceres","VB"
"faleceria","VB"
"faleceriam","VB"
"falecerias","VB"
"falecermos","VB"
"falecerá","VB"
"falecerás","VB"
"falecerão","VB"
"faleceríamos","VB"
"faleceríeis","VB"
"faleces","VB"
"falecesse","VB"
"falecessem","VB"
"falecesses","VB"
"faleceste","VB"
"falecestes","VB"
"faleceu","VB"
"faleci","VB"
"falecia","VB"
"faleciam","VB"
"falecias","VB"
"falecido","VP"
"falecêramos","VB"
"falecêreis","VB"
"falecêsseis","VB"
"falecêssemos","VB"
"falecíamos","VB"
"falecíeis","VB"
"falei","VB"
"faleis","VB"
"falem","VB"
"falemos","VB"
"fales","VB"
"faleça","VB"
"faleçais","VB"
"faleçam","VB"
"faleçamos","VB"
"faleças","VB"
"faleço","VB"
"falha","VB"
"falhado","VP"
"falhai","VB"
"falhais","VB"
"falham","VB"
"falhamos","VB"
"falhando","VB"
"falhar","VB"
"falhara","VB"
"falharam","VB"
"falharas","VB"
"falhardes","VB"
"falharei","VB"
"falhareis","VB"
"falharem","VB"
"falharemos","VB"
"falhares","VB"
"falharia","VB"
"falhariam","VB"
"falharias","VB"
"falharmos","VB"
"falhará","VB"
"falharás","VB"
"falharão","VB"
"falharíamos","VB"
"falharíeis","VB"
"falhas","VB"
"falhasse","VB"
"falhassem","VB"
"falhasses","VB"
"falhaste","VB"
"falhastes","VB"
"falhava","VB"
"falhavam","VB"
"falhavas","VB"
"falhe","VB"
"falhei","VB"
"falheis","VB"
"falhem","VB"
"falhemos","VB"
"falhes","VB"
"falho","VB"
"falhou","VB"
"falháramos","VB"
"falháreis","VB"
"falhásseis","VB"
"falhássemos","VB"
"falhávamos","VB"
"falháveis","VB"
"fali","VB"
"falia","VB"
"faliam","VB"
"falias","VB"
"falido","VP"
"falimos","VB"
"falindo","VB"
"falir","VB"
"falira","VB"
"faliram","VB"
"faliras","VB"
"falirdes","VB"
"falirei","VB"
"falireis","VB"
"falirem","VB"
"faliremos","VB"
"falires","VB"
"faliria","VB"
"faliriam","VB"
"falirias","VB"
"falirmos","VB"
"falirá","VB"
"falirás","VB"
"falirão","VB"
"faliríamos","VB"
"faliríeis","VB"
"falis","VB"
"falisse","VB"
"falissem","VB"
"falisses","VB"
"faliste","VB"
"falistes","VB"
"faliu","VB"
"falo","VB"
"falou","VB"
"falseado","VP"
"falseai","VB"
"falseais","VB"
"falseamos","VB"
"falseando","VB"
"falsear","VB"
"falseara","VB"
"falsearam","VB"
"falsearas","VB"
"falseardes","VB"
"falsearei","VB"
"falseareis","VB"
"falsearem","VB"
"falsearemos","VB"
"falseares","VB"
"falsearia","VB"
"falseariam","VB"
"falsearias","VB"
"falsearmos","VB"
"falseará","VB"
"falsearás","VB"
"falsearão","VB"
"falsearíamos","VB"
"falsearíeis","VB"
"falseasse","VB"
"falseassem","VB"
"falseasses","VB"
"falseaste","VB"
"falseastes","VB"
"falseava","VB"
"falseavam","VB"
"falseavas","VB"
"falseei","VB"
"falseeis","VB"
"falseemos","VB"
"falseia","VB"
"falseiam","VB"
"falseias","VB"
"falseie","VB"
"falseiem","VB"
"falseies","VB"
"falseio","VB"
"falseou","VB"
"falseáramos","VB"
"falseáreis","VB"
"falseásseis","VB"
"falseássemos","VB"
"falseávamos","VB"
"falseáveis","VB"
"falsifica","VB"
"falsificado","VP"
"falsificai","VB"
"falsificais","VB"
"falsificam","VB"
"falsificamos","VB"
"falsificando","VB"
"falsificar","VB"
"falsificara","VB"
"falsificaram","VB"
"falsificaras","VB"
"falsificardes","VB"
"falsificarei","VB"
"falsificareis","VB"
"falsificarem","VB"
"falsificaremo","VB"
"falsificares","VB"
"falsificaria","VB"
"falsificariam","VB"
"falsificarias","VB"
"falsificarmos","VB"
"falsificará","VB"
"falsificarás","VB"
"falsificarão","VB"
"falsificaríam","VB"
"falsificaríei","VB"
"falsificas","VB"
"falsificasse","VB"
"falsificassem","VB"
"falsificasses","VB"
"falsificaste","VB"
"falsificastes","VB"
"falsificava","VB"
"falsificavam","VB"
"falsificavas","VB"
"falsifico","VB"
"falsificou","VB"
"falsificáramo","VB"
"falsificáreis","VB"
"falsificássei","VB"
"falsificássem","VB"
"falsificávamo","VB"
"falsificáveis","VB"
"falsifique","VB"
"falsifiquei","VB"
"falsifiqueis","VB"
"falsifiquem","VB"
"falsifiquemos","VB"
"falsifiques","VB"
"falta","VB"
"faltado","VP"
"faltai","VB"
"faltais","VB"
"faltam","VB"
"faltamos","VB"
"faltando","VB"
"faltar","VB"
"faltara","VB"
"faltaram","VB"
"faltaras","VB"
"faltardes","VB"
"faltarei","VB"
"faltareis","VB"
"faltarem","VB"
"faltaremos","VB"
"faltares","VB"
"faltaria","VB"
"faltariam","VB"
"faltarias","VB"
"faltarmos","VB"
"faltará","VB"
"faltarás","VB"
"faltarão","VB"
"faltaríamos","VB"
"faltaríeis","VB"
"faltas","VB"
"faltasse","VB"
"faltassem","VB"
"faltasses","VB"
"faltaste","VB"
"faltastes","VB"
"faltava","VB"
"faltavam","VB"
"faltavas","VB"
"falte","VB"
"faltei","VB"
"falteis","VB"
"faltem","VB"
"faltemos","VB"
"faltes","VB"
"falto","VB"
"faltou","VB"
"faltáramos","VB"
"faltáreis","VB"
"faltásseis","VB"
"faltássemos","VB"
"faltávamos","VB"
"faltáveis","VB"
"faláramos","VB"
"faláreis","VB"
"falásseis","VB"
"falássemos","VB"
"falávamos","VB"
"faláveis","VB"
"falíamos","VB"
"falíeis","VB"
"falíramos","VB"
"falíreis","VB"
"falísseis","VB"
"falíssemos","VB"
"familia","VB"
"familiado","VP"
"familiai","VB"
"familiais","VB"
"familiam","VB"
"familiamos","VB"
"familiando","VB"
"familiar","VB"
"familiara","VB"
"familiaram","VB"
"familiaras","VB"
"familiardes","VB"
"familiarei","VB"
"familiareis","VB"
"familiarem","VB"
"familiaremos","VB"
"familiares","VB"
"familiaria","VB"
"familiariam","VB"
"familiarias","VB"
"familiariza","VB"
"familiarizado","VB"
"familiarizai","VB"
"familiarizais","VB"
"familiarizam","VB"
"familiarizamo","VB"
"familiarizand","VB"
"familiarizar","VB"
"familiarizara","VB"
"familiarizard","VB"
"familiarizare","VB"
"familiarizari","VB"
"familiarizarm","VB"
"familiarizará","VB"
"familiarizarã","VB"
"familiarizarí","VB"
"familiarizas","VB"
"familiarizass","VB"
"familiarizast","VB"
"familiarizava","VB"
"familiarize","VB"
"familiarizei","VB"
"familiarizeis","VB"
"familiarizem","VB"
"familiarizemo","VB"
"familiarizes","VB"
"familiarizo","VB"
"familiarizou","VB"
"familiarizára","VB"
"familiarizáre","VB"
"familiarizáss","VB"
"familiarizáva","VB"
"familiarizáve","VB"
"familiarmos","VB"
"familiará","VB"
"familiarás","VB"
"familiarão","VB"
"familiaríamos","VB"
"familiaríeis","VB"
"familias","VB"
"familiasse","VB"
"familiassem","VB"
"familiasses","VB"
"familiaste","VB"
"familiastes","VB"
"familiava","VB"
"familiavam","VB"
"familiavas","VB"
"familie","VB"
"familiei","VB"
"familieis","VB"
"familiem","VB"
"familiemos","VB"
"families","VB"
"familio","VB"
"familiou","VB"
"familiáramos","VB"
"familiáreis","VB"
"familiásseis","VB"
"familiássemos","VB"
"familiávamos","VB"
"familiáveis","VB"
"fanatiza","VB"
"fanatizado","VP"
"fanatizai","VB"
"fanatizais","VB"
"fanatizam","VB"
"fanatizamos","VB"
"fanatizando","VB"
"fanatizar","VB"
"fanatizara","VB"
"fanatizaram","VB"
"fanatizaras","VB"
"fanatizardes","VB"
"fanatizarei","VB"
"fanatizareis","VB"
"fanatizarem","VB"
"fanatizaremos","VB"
"fanatizares","VB"
"fanatizaria","VB"
"fanatizariam","VB"
"fanatizarias","VB"
"fanatizarmos","VB"
"fanatizará","VB"
"fanatizarás","VB"
"fanatizarão","VB"
"fanatizaríamo","VB"
"fanatizaríeis","VB"
"fanatizas","VB"
"fanatizasse","VB"
"fanatizassem","VB"
"fanatizasses","VB"
"fanatizaste","VB"
"fanatizastes","VB"
"fanatizava","VB"
"fanatizavam","VB"
"fanatizavas","VB"
